id_sale,lat,long,returned_street_name,returned_zip_code
4018_2,40.83655595291396,-73.867371494,BEACH AVENUE,10460
4019_2,40.83436976895862,-73.85265708806767,WESTCHESTER AVENUE,10462
4020_2,40.8441523421441,-73.86892132809926,MORRIS PARK AVENUE,10460
4022_2,40.844372795156765,-73.86728723773442,UNIONPORT ROAD,10462
4023_2,40.8388823607978,-73.87123743377573,BRONX RIVER AVENUE,10460
4024_2,40.83838386935805,-73.87217802754941,BRONX RIVER AVENUE,10460
4025_2,40.844009699662934,-73.86899389443587,MORRIS PARK AVENUE,10460
4028_2,40.86056826193723,-73.8424548933922,WARING AVENUE,10469
4029_2,40.86030305151154,-73.84120106437192,MICKLE AVE,10469
4030_2,40.86030305151154,-73.84120106437192,MICKLE AVENUE,10469
4031_2,40.85987763875096,-73.8412129255269,MICKLE AVENUE,10469
4033_2,40.85955005771532,-73.84051599145077,ASTOR AVENUE,10469
4034_2,40.85955005771532,-73.84051599145077,ASTOR AVENUE,10469
4035_2,40.860085418081255,-73.84061954666285,MICKLE AVENUE,10469
4037_2,40.86035126496782,-73.8383666689642,TIEMANN AVENUE,10469
4038_2,40.85801430570781,-73.83750112704251,LODOVICK AVENUE,10469
4039_2,40.858049180862075,-73.83692986733104,LODOVICK AVENUE,10469
4040_2,40.85819330200186,-73.83597875939346,GUNTHER AVENUE,10469
4042_2,40.859638287787035,-73.83687535931696,LODOVICK AVE,10469
4044_2,40.85935380284504,-73.83370561478363,BRUNER AVENUE,10469
4046_2,40.85909426999843,-73.83264704363825,STILLWELL AVENUE,10469
4047_2,40.862497441016366,-73.84220086959297,MACE AVENUE,10469
4049_2,40.864724477086966,-73.84299458651635,EASTCHESTER ROAD,10469
4050_2,40.86488587211933,-73.84259651150316,ALLERTON AVENUE,10469
4052_2,40.86300225685958,-73.84204782927038,WOODHULL AVENUE,10469
4053_2,40.86438746893432,-73.84141907968849,WOODHULL AVENUE,10469
4054_2,40.864609286604384,-73.8410533968722,MICKLE AVENUE,10469
4055_2,40.86326993125878,-73.84109636646693,MICKLE AVENUE,10469
4057_2,40.86198741128554,-73.84055714455714,MICKLE AVENUE,10469
4058_2,40.862231183867934,-73.8401914192991,WESTERVELT AVENUE,10469
4059_2,40.86106617829317,-73.83929042068613,KINGSLAND AVE,10469
4062_2,40.864292863654306,-73.84048654044227,MICKLE AVENUE,10469
4063_2,40.86477816884992,-73.84012022156381,WESTERVELT AVENUE,10469
4064_2,40.86358488860055,-73.83862634404838,KINGSLAND AVENUE,10469
4065_2,40.86107776159714,-73.83776116605051,TIEMANN AVENUE,10469
4066_2,40.86176390457163,-73.83773780080446,TIEMANN AVENUE,10469
4067_2,40.86173328366892,-73.83549643366375,WICKHAM AVENUE,10469
